"type","version","basic__name","basic__rune__isrune","basic__rune__tier","basic__rune__type","basic__gold__base","basic__gold__total","basic__gold__sell","basic__gold__purchasable","basic__group","basic__description","basic__colloq","basic__plaintext","basic__consumed","basic__stacks","basic__depth","basic__consumeOnFull","basic__specialRecipe","basic__inStore","basic__hideFromAll","basic__requiredChampion","basic__requiredAlly","basic__stats__FlatHPPoolMod","basic__stats__rFlatHPModPerLevel","basic__stats__FlatMPPoolMod","basic__stats__rFlatMPModPerLevel","basic__stats__PercentHPPoolMod","basic__stats__PercentMPPoolMod","basic__stats__FlatHPRegenMod","basic__stats__rFlatHPRegenModPerLevel","basic__stats__PercentHPRegenMod","basic__stats__FlatMPRegenMod","basic__stats__rFlatMPRegenModPerLevel","basic__stats__PercentMPRegenMod","basic__stats__FlatArmorMod","basic__stats__rFlatArmorModPerLevel","basic__stats__PercentArmorMod","basic__stats__rFlatArmorPenetrationMod","basic__stats__rFlatArmorPenetrationModPerLevel","basic__stats__rPercentArmorPenetrationMod","basic__stats__rPercentArmorPenetrationModPerLevel","basic__stats__FlatPhysicalDamageMod","basic__stats__rFlatPhysicalDamageModPerLevel","basic__stats__PercentPhysicalDamageMod","basic__stats__FlatMagicDamageMod","basic__stats__rFlatMagicDamageModPerLevel","basic__stats__PercentMagicDamageMod","basic__stats__FlatMovementSpeedMod","basic__stats__rFlatMovementSpeedModPerLevel","basic__stats__PercentMovementSpeedMod","basic__stats__rPercentMovementSpeedModPerLevel","basic__stats__FlatAttackSpeedMod","basic__stats__PercentAttackSpeedMod","basic__stats__rPercentAttackSpeedModPerLevel","basic__stats__rFlatDodgeMod","basic__stats__rFlatDodgeModPerLevel","basic__stats__PercentDodgeMod","basic__stats__FlatCritChanceMod","basic__stats__rFlatCritChanceModPerLevel","basic__stats__PercentCritChanceMod","basic__stats__FlatCritDamageMod","basic__stats__rFlatCritDamageModPerLevel","basic__stats__PercentCritDamageMod","basic__stats__FlatBlockMod","basic__stats__PercentBlockMod","basic__stats__FlatSpellBlockMod","basic__stats__rFlatSpellBlockModPerLevel","basic__stats__PercentSpellBlockMod","basic__stats__FlatEXPBonus","basic__stats__PercentEXPBonus","basic__stats__rPercentCooldownMod","basic__stats__rPercentCooldownModPerLevel","basic__stats__rFlatTimeDeadMod","basic__stats__rFlatTimeDeadModPerLevel","basic__stats__rPercentTimeDeadMod","basic__stats__rPercentTimeDeadModPerLevel","basic__stats__rFlatGoldPer10Mod","basic__stats__rFlatMagicPenetrationMod","basic__stats__rFlatMagicPenetrationModPerLevel","basic__stats__rPercentMagicPenetrationMod","basic__stats__rPercentMagicPenetrationModPerLevel","basic__stats__FlatEnergyRegenMod","basic__stats__rFlatEnergyRegenModPerLevel","basic__stats__FlatEnergyPoolMod","basic__stats__rFlatEnergyModPerLevel","basic__stats__PercentLifeStealMod","basic__stats__PercentSpellVampMod","basic__maps__1","basic__maps__8","basic__maps__10","basic__maps__12","data__|","data__|__name","data__|__description","data__|__colloq","data__|__plaintext","data__|__requiredChampion","data__|__specialRecipe","data__|__stacks","data__|__consumed","data__|__consumeOnFull","data__|__inStore","data__|__hideFromAll","data__|__from__001","data__|__from__002","data__|__from__003","data__|__from__004","data__|__from__005","data__|__from__006","data__|__into__001","data__|__into__002","data__|__into__003","data__|__into__004","data__|__into__005","data__|__into__006","data__|__into__007","data__|__into__008","data__|__into__009","data__|__into__010","data__|__into__011","data__|__into__012","data__|__into__013","data__|__into__014","data__|__into__015","data__|__into__016","data__|__into__017","data__|__into__018","data__|__into__019","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__gold__base","data__|__gold__purchasable","data__|__gold__total","data__|__gold__sell","data__|__tags__001","data__|__tags__002","data__|__tags__003","data__|__tags__004","data__|__tags__005","data__|__tags__006","data__|__tags__007","data__|__tags__008","data__|__tags__009","data__|__tags__010","data__|__tags__011","data__|__tags__012","data__|__tags__013","data__|__maps__11","data__|__maps__12","data__|__maps__21","data__|__maps__22","data__|__stats__PercentAttackSpeedMod","data__|__stats__FlatPhysicalDamageMod","data__|__stats__PercentLifeStealMod","data__|__effect__Effect1Amount","data__|__effect__Effect2Amount","data__|__effect__Effect3Amount","data__|__effect__Effect4Amount","data__|__effect__Effect5Amount","data__|__effect__Effect6Amount","data__|__effect__Effect7Amount","data__|__effect__Effect8Amount","data__|__effect__Effect9Amount","data__|__effect__Effect10Amount","data__|__effect__Effect11Amount","data__|__effect__Effect12Amount","data__|__effect__Effect13Amount","data__|__effect__Effect14Amount","data__|__effect__Effect15Amount","data__|__effect__Effect16Amount","data__|__effect__Effect17Amount","data__|__effect__Effect18Amount","data__|__stats__FlatSpellBlockMod","data__|__stats__FlatArmorMod","data__|__stats__FlatMPPoolMod","data__|__stats__FlatMagicDamageMod","data__|__stats__FlatCritChanceMod","data__|__stats__PercentMovementSpeedMod","data__|__stats__FlatHPPoolMod","data__|__stats__FlatHPRegenMod","data__|__depth","data__|__stats__FlatMovementSpeedMod","groups__id","groups__MaxGroupOwnable","tree__header","tree__tags__001","tree__tags__002","tree__tags__003","tree__tags__004","tree__tags__005","tree__tags__006","tree__tags__007","tree__tags__008","tree__tags__009","tree__tags__010"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3863","Harrowing Crescent","<mainText><stats><attention>10</attention> Attack Damage<br><attention>60</attention> Health<br><attention>50%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Black Mist Scythe</rarityLegendary>.<br><br><rules>This item grants reduced gold from minions if you kill excessive numbers of them.</rules></mainText><br>","","","","3862","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","3863.png","item1.png","item","192","240","48","48","400","False","400","160","Health","ManaRegen","GoldPer","Lane","","","","","","","","","","True","False","False","False","","10","","3","20","20","1000","10","3","2000","","","","","","","","","","","","","","","","","","60","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3864","Black Mist Scythe","<mainText><stats><attention>20</attention> Attack Damage<br><attention>75</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. </mainText><br>","","","","3863","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","3864.png","item1.png","item","240","240","48","48","400","False","400","160","Health","ManaRegen","GoldPer","Lane","","","","","","","","","","True","False","False","False","","20","","3","","","","","","","","","","","","","","","","","","","","","","","","75","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3916","Oblivion Orb","<mainText><stats><attention>30</attention> Ability Power</stats><br><li><passive>Cursed:</passive> Dealing magic damage applies <status>40% Grievous Wounds</status> to champions for 3 seconds.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>","","Increases magic damage","","","0","","","","","1052","","","","","","3011","3165","","","","","","","","","","","","","","","","","","3916.png","item1.png","item","288","240","48","48","365","True","800","560","SpellDamage","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4005","Imperial Mandate","<mainText><stats><attention>40</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Coordinated Fire:</passive> Abilities that <status>Slow</status> or <status>Immobilize</status> a champion deal <magicDamage>45 - 75 (based on level) bonus magic damage</magicDamage> and marks them for 4 seconds (6s cooldown per champion). Ally champion damage detonates the mark, dealing an additional <magicDamage>90 - 150 (based on ally level) magic damage</magicDamage> and granting you both <speed>20% Move Speed</speed> for 2 seconds. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>15</attention> Ability Power. <br><br><rules>Strength of level-scaling effects are based on the ally's level.</rules></mainText><br>",";","Defer damage until later.","","","","","","","","3067","4642","","","","","","","","","","","","","","","","","","","","","","","","4005.png","item1.png","item","336","240","48","48","750","True","2500","1750","Health","SpellDamage","ManaRegen","CooldownReduction","NonbootsMovement","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","40","","","200","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4401","Force of Nature","<mainText><stats><attention>350</attention> Health<br><attention>60</attention> Magic Resist<br><attention>5%</attention> Move Speed</stats><br><li><passive>Absorb:</passive> Taking damage from Abilities grants you <speed>8 Move Speed</speed> and <scaleMR>4 Magic Resist</scaleMR> for 5 seconds (stacks up to 5 times; each unique Ability instance can give one stack).</mainText><br>",";fon","Movement Speed, Magic Resist, and max Health Regeneration","","","","","","","","1057","1028","3066","","","","","","","","","","","","","","","","","","","","","","","4401.png","item1.png","item","384","240","48","48","800","True","2900","2030","Health","SpellBlock","NonbootsMovement","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","60","","","","","0.05","350","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4403","The Golden Spatula","<mainText><stats><attention>70</attention> Attack Damage<br><attention>120</attention> Ability Power<br><attention>50%</attention> Attack Speed<br><attention>30%</attention> Critical Strike Chance<br><attention>250</attention> Health<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>250</attention> Mana<br><attention>20</attention> Ability Haste<br><attention>10%</attention> Move Speed<br><attention>10%</attention> Life Steal<br><attention>100%</attention> Base Health Regen<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Doing Something:</passive> You are permanently On Fire!</mainText><br>",";","It does EVERYTHING!","","","","","","","","1038","1053","3086","1058","3067","3105","","","","","","","","","","","","","","","","","","","","4403.png","item1.png","item","432","240","48","48","687","True","7487","5241","Health","SpellBlock","HealthRegen","Armor","Damage","CriticalStrike","AttackSpeed","LifeSteal","SpellDamage","Mana","ManaRegen","CooldownReduction","NonbootsMovement","False","False","True","False","0.5","70","0.1","","","","","","","","","","","","","","","","","","","30","30","250","120","0.3","0.1","250","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4628","Horizon Focus","<mainText><stats><attention>115</attention> Ability Power</stats><br><li><passive>Hypershot:</passive> Damaging a champion with a non-targeted Ability at over 700 range or <status>Immobilizing</status> them <keywordStealth>Reveals</keywordStealth> them and increases their damage taken from you by 10% for 6 seconds. <br><br><rules>The Ability that triggers <passive>Hypershot</passive> also benefits from the damage increase. Pets and non-immobilizing traps do not trigger this effect. Only the initial placement of zone Abilities will trigger this effect. Distance is measured from the Ability cast position. </rules></mainText><br>","","Immobilizing a champion causes lightning to strike them","","","","","","","","1058","3145","","","","","","","","","","","","","","","","","","","","","","","","4628.png","item1.png","item","0","288","48","48","700","True","3000","2100","SpellDamage","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","115","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4629","Cosmic Drive","<mainText><stats><attention>80</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste</stats><br><li><passive>Spelldance:</passive>   If you have at least <magicDamage>160 Ability Power</magicDamage>, gain <speed>20 Ability Haste</speed> and <speed>20 Move Speed</speed>.</mainText><br>","","Massive amounts of Cooldown Reduction","","","","","","","","3108","3067","1052","","","","","","","","","","","","","","","","","","","","","","","4629.png","item1.png","item","48","288","48","48","865","True","3000","2100","Health","SpellDamage","CooldownReduction","NonbootsMovement","AbilityHaste","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","80","","","200","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4630","Blighting Jewel","<mainText><stats><attention>25</attention> Ability Power<br><attention>15%</attention> Magic Penetration</stats></mainText><br>","","","","","","","","","","1052","","","","","","3135","","","","","","","","","","","","","","","","","","","4630.png","item1.png","item","96","288","48","48","815","True","1250","875","MagicPenetration","SpellDamage","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4632","Verdant Barrier","<mainText><stats><attention>20</attention> Ability Power<br><attention>25</attention> Magic Resist</stats><br><li><passive>Adaptive:</passive> Killing a unit grants <scaleMR>0.3 Magic Resist</scaleMR> (max <scaleMR>9</scaleMR>). <br><br></mainText><br>","","","","","","","","","","1033","1052","","","","","3102","","","","","","","","","","","","","","","","","","","4632.png","item1.png","item","144","288","48","48","115","True","1000","700","SpellBlock","SpellDamage","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","25","","","20","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4633","Riftmaker","<mainText><stats><attention>80</attention> Ability Power<br><attention>300</attention> Health<br><attention>15</attention> Ability Haste<br><attention>8%</attention> Omnivamp</stats><br><li><passive>Void Corruption:</passive> For each second damaging enemy champions, deal 3% bonus damage (max 9%). At maximum strength, the bonus damage is dealt as <trueDamage>true damage</trueDamage> instead. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2%</attention> Omnivamp and 8 Ability Power.</mainText><br>","","","","","","","","","","4635","1026","","","","","","","","","","","","","","","","","","","","","","","","4633.png","item1.png","item","192","288","48","48","1050","True","3200","2240","Health","SpellDamage","CooldownReduction","SpellVamp","MagicPenetration","AbilityHaste","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","80","","","300","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4635","Leeching Leer","<mainText><stats><attention>20</attention> Ability Power<br><attention>250</attention> Health<br><attention>5%</attention> Omnivamp</stats></mainText><br>","","","","","","","","","","1028","1052","","","","","4633","","","","","","","","","","","","","","","","","","","4635.png","item1.png","item","240","288","48","48","465","True","1300","910","Health","SpellDamage","SpellVamp","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","20","","","250","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4636","Night Harvester","<mainText><stats><attention>90</attention> Ability Power<br><attention>300</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Soulrend:</passive> Damaging a champion deals an additional <magicDamage>(125 +15% Ability Power magic damage)</magicDamage> and grants you <speed>25% Move Speed</speed> for 1.5 seconds (40s cooldown per champion).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.<br><br><rules>Damaging a new champion will extend the duration of the Move Speed bonus.</rules></mainText><br>","","","","","","","","","","3145","1028","1026","","","","","","","","","","","","","","","","","","","","","","","4636.png","item1.png","item","288","288","48","48","900","True","3200","2240","Health","SpellDamage","CooldownReduction","NonbootsMovement","AbilityHaste","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","90","","","300","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4637","Demonic Embrace","<mainText><stats><attention>70</attention> Ability Power<br><attention>350</attention> Health</stats><br><li><passive>Azakana Gaze:</passive> Dealing Ability damage burns enemies for <magicDamage>1.2% max Health magic damage</magicDamage> every second for 4 seconds. You gain <scaleArmor>10 Armor</scaleArmor> and <scaleMR>Magic Resist </scaleMR> if a champion is affected (+<scaleArmor>2.5</scaleArmor> Armor and <scaleMR>Magic Resist</scaleMR> for each additional champion affected). </mainText><br>","","","","","","","","","","1026","1011","1052","","","","","","","","","","","","","","","","","","","","","","","4637.png","item1.png","item","336","288","48","48","815","True","3000","2100","Health","SpellDamage","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","70","","","350","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4638","Watchful Wardstone","<mainText><stats><attention>150</attention> Health<br><attention>10</attention> Ability Haste</stats><br><li><passive>Arcane Cache:</passive> This item can store up to 3 purchased Control Wards.<br><br>After completing the <keywordMajor>Support Quest</keywordMajor> and reaching Level 13, transforms into <rarityLegendary>Vigilant Wardstone</rarityLegendary>.<br></mainText><br>","","","","","","True","True","","","","","","","","","4643","","","","","","","","","","","","","","","","","","","4638.png","item1.png","item","384","288","48","48","1100","True","1100","770","Health","Vision","Active","CooldownReduction","AbilityHaste","","","","","","","","","True","False","False","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4642","Bandleglass Mirror","<mainText><stats><attention>20</attention> Ability Power<br><attention>10</attention> Ability Haste<br><attention>50%</attention> Base Mana Regen</stats></mainText><br>","","","","","","","","","","1004","1052","","","","","2065","6617","3011","4005","","","","","","","","","","","","","","","","4642.png","item1.png","item","432","288","48","48","265","True","950","665","SpellDamage","ManaRegen","CooldownReduction","AbilityHaste","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4643","Vigilant Wardstone","<mainText><stats><attention>150</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Arcane Cache:</passive> This item can store up to 3 purchased Control Wards.<li><passive>Behold:</passive> Increase your Stealth Ward and Control Ward placement caps by 1.<li><passive>Blessing of Ixtal:</passive> Grants a 12% increase to bonus Health, bonus Attack Damage, Ability Haste, and Ability Power.<br><br><rules>Upgrades from <rarityLegendary>Watchful Sightstone</rarityLegendary>.</rules></mainText><br>","","","","","","","","False","","4638","","","","","","","","","","","","","","","","","","","","","","","","","4643.png","item1.png","item","0","336","48","48","0","False","1100","770","Health","Vision","Active","CooldownReduction","AbilityHaste","","","","","","","","","True","False","False","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","150","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6029","Ironspike Whip","<mainText><stats><attention>30</attention> Attack Damage</stats><br><br><active>Active -</active> <active>Crescent:</active> Deal <physicalDamage>(100% Base Attack Damage) physical damage</physicalDamage> to nearby enemies. (20s cooldown, reduced by Ability Haste).</mainText><br>","","","","","","","","","","1037","","","","","","6630","6631","","","","","","","","","","","","","","","","","","6029.png","item1.png","item","48","336","48","48","225","True","1100","770","Damage","Active","","","","","","","","","","","","True","True","True","False","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6035","Silvermere Dawn","<mainText><stats><attention>40</attention> Attack Damage<br><attention>300</attention> Health<br><attention>35</attention> Magic Resist</stats><br><br><active>Active -</active> <active>Quicksilver:</active> Remove all crowd control debuffs (excluding <status>Airborne</status>) and gain 40% Tenacity and 40% Slow Resistance for 3 seconds (90s cooldown).</mainText><br>","","","","","","","","","","3140","1037","1028","","","","","","","","","","","","","","","","","","","","","","","6035.png","item1.png","item","96","336","48","48","425","True","3000","2100","Health","SpellBlock","Damage","Active","Tenacity","","","","","","","","","True","True","True","False","","40","","0.5","1","90","","","","","","","","","","","","","","","","35","","","","","","300","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6333","Death's Dance","<mainText><stats><attention>55</attention> Attack Damage<br><attention>45</attention> Armor<br><attention>15</attention> Ability Haste</stats><br><li><passive>Ignore Pain:</passive> 35% (15% for Ranged users) of physical damage taken is dealt to you over 3 seconds instead.<li><passive>Defy:</passive> Champion takedowns cleanse <passive>Ignore Pain's</passive> remaining damage pool and restore <healing>15% of max Health</healing> over 2 seconds.<br></mainText><br>","","","","","0","","","","","1031","3133","1037","","","","","","","","","","","","","","","","","","","","","","","6333.png","item1.png","item","144","336","48","48","325","True","3100","2170","Armor","Damage","CooldownReduction","AbilityHaste","","","","","","","","","","True","True","True","False","","55","","","","","","","","","","","","","","","","","","","","","45","","","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6609","Chempunk Chainsword","<mainText><stats><attention>45</attention> Attack Damage<br><attention>250</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Hackshorn:</passive> Dealing physical damage applies 40% <status>Grievous Wounds</status> to enemy champions for 3 seconds. If the target is below 50% Health, this effect is increased to 60% <status>Grievous Wounds</status>.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>","","","","","","","","","","3123","1028","3133","","","","","","","","","","","","","","","","","","","","","","","6609.png","item1.png","item","192","336","48","48","300","True","2600","1820","Health","Damage","CooldownReduction","AbilityHaste","","","","","","","","","","True","True","True","False","","45","","","","","","","","","","","","","","","","","","","","","","","","","","250","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6616","Staff of Flowing Water","<mainText><stats><attention>50</attention> Ability Power<br><attention>10%</attention> Heal and Shield Power<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Rapids:</passive> Healing or Shielding another ally grants you both <magicDamage>25 - 45 Ability Power</magicDamage>  and <magicDamage>20 Ability Haste</magicDamage> for 4 seconds.<br><br><rules>Strength of level-scaling effects are based on the ally's level.</rules></mainText><br>","","Your heals and shields reduce crowd control and grant movement speed","","","","","","","","1052","3114","1052","","","","","","","","","","","","","","","","","","","","","","","6616.png","item1.png","item","240","336","48","48","630","True","2300","1610","SpellDamage","ManaRegen","AbilityHaste","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","50","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6617","Moonstone Renewer","<mainText><stats><attention>40</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Starlit Grace:</passive> When affecting champions with Attacks or Abilities in combat, restore <healing>70 Health</healing> to the most wounded nearby ally (2s cooldown). Each second spent in combat with champions increases your Heal and Shield Power by 7% (stacking up to 5 times).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>10</attention> increased health on <passive>Starlit Grace's</passive> heal.<br><br></mainText><br>","","Your heals and shields cool down faster and have greater effect on low health allies","","","","","","","","3067","4642","","","","","","","","","","","","","","","","","","","","","","","","6617.png","item1.png","item","288","336","48","48","750","True","2500","1750","Health","SpellDamage","CooldownReduction","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","40","","","200","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6630","Goredrinker","<mainText><stats><attention>45</attention> Attack Damage<br><attention>450</attention> Health<br><attention>20</attention> Ability Haste<br><attention>10%</attention> Omnivamp</stats><br><br><active>Active -</active> <active>Thirsting Slash:</active> Deal <physicalDamage>(175% Base Attack Damage) physical damage</physicalDamage> to nearby enemies. Restore <healing>(25% Base Attack Damage + 10% missing Health)</healing> for each champion hit (15s cooldown, reduced by Ability Haste).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.</mainText><br>","","","","","","","","","","6029","3044","3067","","","","","","","","","","","","","","","","","","","","","","","6630.png","item1.png","item","336","336","48","48","300","True","3300","2310","Health","Damage","LifeSteal","Active","CooldownReduction","SpellVamp","AbilityHaste","","","","","","","True","True","True","False","","45","","","","","","","","","","","","","","","","","","","","","","","","","","450","","3","","","","","","","","","","","","","",""
